gene	log2	pvalue	padj
ENSG00000149968	4.08662129780556	0.817324259561113	0.282498926148457
ENSG00000149970	4.04272307674516	0.808544615349031	0.673462541013021
ENSG00000149972	4.52341918442891	0.904683836885781	0.634964507428471
ENSG00000150048	2.64066994218401	0.528133988436802	0.040288791902393
ENSG00000150051	4.52627627260819	0.905255254521638	0.907376911497491
ENSG00000150054	2.61280046491126	0.522560092982252	0.300843603378905
ENSG00000150076	2.94987284640281	0.589974569280563	0.50431415384899
ENSG00000150093	4.70617149453366	0.941234298906733	0.831395419301929
ENSG00000150201	2.28257453138013	0.456514906276027	0.611304597915241
ENSG00000150261	0.752261834979034	0.150452366995807	0.25108817447642
ENSG00000150281	1.86425260816222	0.372850521632445	0.896166247084065
ENSG00000150316	3.76631042405454	0.753262084810908	0.456294713511211
ENSG00000150347	1.70598350493413	0.341196700986825	0.596678052902521
ENSG00000150361	3.81124328150579	0.762248656301158	0.602342697258809
ENSG00000150394	0.156175253874387	0.0312350507748774	0.480259355240925
ENSG00000150401	3.7628128132183	0.752562562643659	0.773421856547119
ENSG00000150403	1.73137041263358	0.346274082526717	0.968803887747287
ENSG00000150433	3.63877955364243	0.727755910728485	0.978705899727009
ENSG00000150455	4.36600394357209	0.873200788714417	0.0831149051000775
ENSG00000150456	2.53969532517369	0.507939065034738	0.704659517198522
ENSG00000150457	2.94110593270528	0.588221186541056	0.917789504155463
ENSG00000150459	0.122131698975948	0.0244263397951897	0.648208218795922
ENSG00000150471	3.3629289453651	0.672585789073021	0.0270601142996805
ENSG00000150477	1.98056477308564	0.396112954617128	0.150064381920621
ENSG00000150510	0.83105604722011	0.166211209444022	0.317075569311107
ENSG00000150526	4.71463613287145	0.94292722657429	0.601357823508678
ENSG00000150527	2.63118996339847	0.526237992679695	0.556031447591846
ENSG00000150540	1.75229069153453	0.350458138306907	0.536020923003808
ENSG00000150551	4.18238448191024	0.836476896382048	0.313315741429861
ENSG00000150556	3.30978950129347	0.661957900258695	0.600146018255587
ENSG00000150593	0.176026809637483	0.0352053619274965	0.783993020304155
ENSG00000150625	4.80448424757655	0.960896849515311	0.218112973057381
ENSG00000150627	4.16493878587929	0.832987757175859	0.246671913327259
ENSG00000150628	1.38767050662196	0.277534101324392	0.612481809058871
ENSG00000150636	2.93803435675251	0.587606871350501	0.647582413333918
ENSG00000150637	4.75620687983676	0.951241375967352	0.942214080579483
ENSG00000150656	3.45995337753636	0.691990675507273	0.939960427282723
ENSG00000150667	4.21401117316903	0.842802234633806	0.844244727787249
ENSG00000150672	1.51660857309078	0.303321714618155	0.472282559059163
ENSG00000150676	3.15812774045284	0.631625548090569	0.486195514911119
ENSG00000150681	4.63451975142369	0.926903950284738	0.23559990723553
ENSG00000150687	4.23896706238044	0.847793412476088	0.585449991476496
ENSG00000150712	0.166723450358952	0.0333446900717904	0.596712469383747
ENSG00000150722	3.66412683099252	0.732825366198505	0.0711393206634364
ENSG00000150750	4.10363031837581	0.820726063675163	0.376042578330466
ENSG00000150753	0.602559570642302	0.12051191412846	0.682149104952529
ENSG00000150760	2.02774345274148	0.405548690548297	0.580715030494145
ENSG00000150768	4.9684822827523	0.993696456550461	0.151728436453964
ENSG00000150773	1.82870426122707	0.365740852245414	0.128285086202039
ENSG00000150776	2.29227708868512	0.458455417737025	0.325222572972095
ENSG00000150779	0.765980984569904	0.153196196913981	0.624327044492999
ENSG00000150782	4.7895956591299	0.95791913182598	0.189499033773963
ENSG00000150783	0.794726214527655	0.158945242905531	0.658315471491932
ENSG00000150787	4.70551333756545	0.941102667513089	0.920106841175084
ENSG00000150867	2.12065747063168	0.424131494126336	0.147199924742098
ENSG00000150873	0.298862525077642	0.0597725050155284	0.443096270734088
ENSG00000150893	4.86477067623831	0.972954135247662	0.214911653957688
ENSG00000150907	3.617762230329	0.723552446065801	0.276022205282784
ENSG00000150938	4.58207383037631	0.916414766075263	0.76076636135541
ENSG00000150961	2.38898732995227	0.477797465990455	0.374669091651972
ENSG00000150967	0.758035590650258	0.151607118130052	0.92297758139045
ENSG00000150977	2.78506785598319	0.557013571196637	0.205468116366546
ENSG00000150990	1.69491156538188	0.338982313076376	0.426631366438188
ENSG00000150991	1.38175159593345	0.276350319186691	0.257718150731226
ENSG00000150995	0.180180968924821	0.0360361937849641	0.384600655121183
ENSG00000151005	2.62426231390811	0.524852462781621	0.280692066105744
ENSG00000151006	1.20970398109203	0.241940796218406	0.479574926683803
ENSG00000151014	4.59276559701113	0.918553119402226	0.604965569188362
ENSG00000151023	3.63630172528267	0.727260345056535	0.516242013034724
ENSG00000151025	3.99103785877687	0.798207571755374	0.346994292847902
ENSG00000151033	1.81693287307131	0.363386574614262	0.89563989507003
ENSG00000151062	1.57128213347581	0.314256426695161	0.342490619696135
ENSG00000151065	3.1689798596308	0.633795971926161	0.399159739218612
ENSG00000151067	1.18685307814242	0.237370615628484	0.180924493125547
ENSG00000151079	0.135561206257056	0.0271122412514111	0.173595903690945
ENSG00000151090	1.68169604028946	0.336339208057892	0.890813323051918
ENSG00000151092	1.32090152821728	0.264180305643456	0.823468789106176
ENSG00000151093	4.29849462243476	0.859698924486953	0.858179841849711
ENSG00000151116	4.46006940628823	0.892013881257646	0.907568415744426
ENSG00000151117	4.05786755357404	0.811573510714809	0.608291316338865
ENSG00000151131	0.986892485378827	0.197378497075765	0.746762698820442
ENSG00000151135	1.6495837034085	0.329916740681701	0.415770879686976
ENSG00000151148	4.01888919488824	0.803777838977647	0.344842099988628
ENSG00000151150	0.056899126037954	0.0113798252075908	0.153254706498677
ENSG00000151151	1.72679907007332	0.345359814014665	0.0289337766703522
ENSG00000151164	3.70972793551881	0.741945587103763	0.905561956813389
ENSG00000151176	3.29178575268014	0.658357150536029	0.307124428895413
ENSG00000151208	4.08864517688808	0.817729035377615	0.920324991602984
ENSG00000151224	2.73204617736443	0.546409235472887	0.831463549173689
ENSG00000151229	2.97927356974346	0.595854713948692	0.157392740061423
ENSG00000151239	1.62342332460284	0.324684664920568	0.619795093801205
ENSG00000151240	0.261478810637396	0.0522957621274792	0.929205097768128
ENSG00000151247	4.43823730158368	0.887647460316735	0.850909682218262
ENSG00000151276	0.980537928718715	0.196107585743743	0.0196425513335692
ENSG00000151287	2.4751870826527	0.49503741653054	0.90070664253331
ENSG00000151292	4.8660933940931	0.973218678818621	0.544000183205943
ENSG00000151304	0.156862938318948	0.0313725876637895	0.619799736933741
ENSG00000151320	4.90447560233291	0.980895120466582	0.770643278440409
ENSG00000151322	0.12110173672897	0.0242203473457941	0.546512381418951
ENSG00000151327	1.9710566224223	0.39421132448446	0.749533724479651
ENSG00000151332	3.67635458265212	0.735270916530424	0.486346892464423
ENSG00000151338	1.65684083195236	0.331368166390472	0.836568394375761
ENSG00000151348	1.15705435567302	0.231410871134603	0.848346671431443
ENSG00000151353	4.03121865355288	0.806243730710576	0.93343009954592
ENSG00000151360	4.38450720106947	0.876901440213893	0.829566680741504
ENSG00000151364	1.20777512251547	0.241555024503094	0.84649636384359
ENSG00000151365	4.9398033333388	0.98796066666776	0.315399361051159
ENSG00000151366	2.90219300802358	0.580438601604717	0.80279656033894
ENSG00000151376	3.30743311397957	0.661486622795914	0.911446141399403
ENSG00000151388	4.40144712020508	0.880289424041015	0.544711927102316
ENSG00000151413	0.489828562300373	0.0979657124600746	0.996976159673903
ENSG00000151414	2.59129609084233	0.518259218168467	0.077256312515375
ENSG00000151418	0.186864478466657	0.0373728956933315	0.638712380527672
ENSG00000151422	2.80171712595735	0.56034342519147	0.437122928621589
ENSG00000151445	0.403406793302704	0.0806813586605408	0.0239050892445814
ENSG00000151458	2.34826230044271	0.469652460088542	0.328737016097904
ENSG00000151465	3.79959442974247	0.759918885948493	0.816964624021406
ENSG00000151466	0.5465506493661	0.10931012987322	0.803551462205022
ENSG00000151470	4.98941652685125	0.99788330537025	0.752860118348119
ENSG00000151474	1.91994706889787	0.383989413779574	0.854527986096011
ENSG00000151475	1.74950016266182	0.349900032532363	0.154803693643842
ENSG00000151490	4.17020630487156	0.834041260974312	0.878747533111757
ENSG00000151491	3.97482720464061	0.794965440928122	0.277072753207114
ENSG00000151498	2.27208346882272	0.454416693764543	0.524728593666344
ENSG00000151500	4.10988785916077	0.821977571832153	0.199577924958328
ENSG00000151502	2.72101504412019	0.544203008824038	0.193652374564694
ENSG00000151532	4.78882755123122	0.957765510246243	0.894625837933692
ENSG00000151552	3.64375404237676	0.728750808475352	0.391606611543809
ENSG00000151553	0.630622392211344	0.126124478442269	0.196227742285624
ENSG00000151572	3.55853234982896	0.711706469965793	0.750253535272359
ENSG00000151575	2.0091477586587	0.401829551731739	0.469543913074375
ENSG00000151576	1.51980026970146	0.303960053940293	0.762039783011133
ENSG00000151611	2.86271993579684	0.572543987159367	0.857823795600387
ENSG00000151612	3.48682294387662	0.697364588775323	0.060391541004646
ENSG00000151617	3.24436219985007	0.648872439970013	0.718294418744959
ENSG00000151623	0.285810959434361	0.0571621918868722	0.851775004071504
ENSG00000151632	0.867042097792419	0.173408419558484	0.475351311843568
ENSG00000151640	4.66224351108133	0.932448702216265	0.129742559105243
ENSG00000151650	4.29683624963841	0.859367249927683	0.188782095782148
ENSG00000151651	1.00981770459083	0.201963540918165	0.130635766768745
ENSG00000151655	1.8291692144389	0.365833842887781	0.969379514824789
ENSG00000151657	2.96142737971057	0.592285475942113	0.247548432382031
ENSG00000151665	1.01256372188219	0.202512744376437	0.202805841288157
ENSG00000151687	0.289743372753428	0.0579486745506856	0.624233737698801
ENSG00000151689	2.02273198219575	0.40454639643915	0.475061498017035
ENSG00000151690	4.93942229088879	0.987884458177759	0.635699013210412
ENSG00000151692	3.17958733691298	0.635917467382596	0.30921405367889
ENSG00000151693	2.14725270927571	0.429450541855142	0.171518727248436
ENSG00000151694	4.27760478421191	0.855520956842383	0.336725293896399
ENSG00000151704	2.16224120236608	0.432448240473216	0.4896490278637
ENSG00000151715	2.77626000047331	0.555252000094663	0.988156864408857
ENSG00000151718	0.280757845518811	0.0561515691037622	0.584074966220834
ENSG00000151725	3.13496628322214	0.626993256644428	0.925260818513917
ENSG00000151726	2.2572460379164	0.451449207583281	0.825722671781243
ENSG00000151729	0.692835712229708	0.138567142445942	0.842241817175716
ENSG00000151743	1.37868865139521	0.275737730279041	0.903101147555014
ENSG00000151746	4.3323111952471	0.866462239049419	0.560679130146397
ENSG00000151748	0.0971683788338056	0.0194336757667611	0.290367000437449
ENSG00000151773	1.52028034257613	0.304056068515225	0.628848809827312
ENSG00000151778	4.05245585190598	0.810491170381196	0.860141832759261
ENSG00000151779	4.02140145625407	0.804280291250813	0.243594471332163
ENSG00000151789	2.80808326685891	0.561616653371781	0.882899795030216
ENSG00000151790	1.71226415526946	0.342452831053893	0.843610308355461
ENSG00000151806	1.29103881598434	0.258207763196867	0.353177470850672
ENSG00000151812	0.109342164897319	0.0218684329794639	0.0728153907976254
ENSG00000151835	3.85343755291772	0.770687510583544	0.711156260939934
ENSG00000151838	3.47425544110926	0.694851088221851	0.686430053769235
ENSG00000151846	0.32944211031644	0.065888422063288	0.648417930008686
ENSG00000151883	4.39992872963243	0.879985745926487	0.219975296980501
ENSG00000151892	2.05754675635573	0.411509351271146	0.427137324769067
ENSG00000151914	2.53597394500622	0.507194789001244	0.682474343064824
ENSG00000151917	3.07362470138743	0.614724940277485	0.589163900882305
ENSG00000151929	1.99572899080194	0.399145798160387	0.0672968333119806
ENSG00000151948	3.27091798453595	0.654183596907189	0.580294001897917
ENSG00000151952	0.949179754393022	0.189835950878604	0.171153964829578
ENSG00000151962	1.02525118629176	0.205050237258351	0.856835299385123
ENSG00000151967	0.427279550632358	0.0854559101264716	0.677885707157242
ENSG00000152049	2.55225313008106	0.510450626016211	0.226136444256509
ENSG00000152056	1.25383727019368	0.250767454038736	0.842257613075829
ENSG00000152061	1.22518821092908	0.245037642185816	0.920460255313043
ENSG00000152078	2.48320630499497	0.496641260998993	0.540255220061288
ENSG00000152082	0.833599280508487	0.166719856101697	0.814502845256078
ENSG00000152086	3.66944487977904	0.733888975955808	0.223417493811821
ENSG00000152093	1.61800400877445	0.32360080175489	0.896132966357954
ENSG00000152102	4.55515708795082	0.911031417590165	0.190236720309703
ENSG00000152104	4.02764517914726	0.805529035829452	0.696096396057437
ENSG00000152127	3.09469941024422	0.618939882048845	0.86608927496697
ENSG00000152128	2.51068875759729	0.502137751519457	0.321413258087346
ENSG00000152133	4.80673056701051	0.961346113402102	0.920269703097077
ENSG00000152137	1.69634282658468	0.339268565316936	0.0592404068997166
ENSG00000152147	0.921001842549659	0.184200368509932	0.377963463836102
ENSG00000152154	3.84421640729872	0.768843281459745	0.652240854349203
ENSG00000152193	4.74928827305024	0.949857654610047	0.0705614734433125
ENSG00000152207	1.38098330402222	0.276196660804445	0.37500364296771
ENSG00000152208	0.741909073490196	0.148381814698039	0.774244062874328
ENSG00000152213	3.88595292073044	0.777190584146089	0.781731861758575
ENSG00000152217	2.87708385634275	0.575416771268549	0.187485686953287
ENSG00000152219	1.98999556121627	0.397999112243254	0.762207117836366
ENSG00000152223	3.09348672806246	0.618697345612491	0.454927950087767
ENSG00000152229	4.73060575630082	0.946121151260163	0.461531583595283
ENSG00000152234	0.118956055281074	0.0237912110562148	0.102228043689802
ENSG00000152240	4.23874422662072	0.847748845324144	0.147015540078486
ENSG00000152242	2.77537319329467	0.555074638658933	0.792367995100591
ENSG00000152253	1.81691993278606	0.363383986557211	0.510250415581648
ENSG00000152256	1.93726878178477	0.387453756356953	0.797322295269762
ENSG00000152266	2.33671083264357	0.467342166528714	0.930079364438842
ENSG00000152270	3.85465694994188	0.770931389988377	0.293065837836519
ENSG00000152291	3.05133153338792	0.610266306677584	0.949974722565404
ENSG00000152292	0.184098238099535	0.036819647619907	0.83623301896045
ENSG00000152315	0.426961867691557	0.0853923735383115	0.104070594298139
ENSG00000152348	2.10530584318192	0.421061168636384	0.633726980339092
ENSG00000152359	0.687719237168657	0.137543847433731	0.0871819820882165
ENSG00000152377	3.27186908382088	0.654373816764175	0.194416281929906
ENSG00000152380	2.81157807510705	0.56231561502141	0.788349936201281
ENSG00000152382	3.15839768829097	0.631679537658194	0.625353086882413
ENSG00000152402	3.17513324507445	0.635026649014889	0.168209150316986
ENSG00000152404	1.58075828877427	0.316151657754854	0.748060282416858
ENSG00000152409	0.685060217243145	0.137012043448629	0.466567792515657
ENSG00000152413	0.774582004923285	0.154916400984657	0.675511561763268
ENSG00000152422	0.391008433695091	0.0782016867390181	0.0408984417086646
ENSG00000152430	1.07541277895806	0.215082555791612	0.982214115073458
ENSG00000152433	2.50510844278221	0.501021688556443	0.620629625134604
ENSG00000152439	0.847895135310581	0.169579027062116	0.941224106149358
ENSG00000152443	1.13109320020922	0.226218640041844	0.519577995912391
ENSG00000152454	0.151290037407938	0.0302580074815875	0.773951031892298
ENSG00000152455	0.434728273533377	0.0869456547066754	0.00430229815478781
ENSG00000152463	0.161438640465675	0.032287728093135	0.420754734194525
ENSG00000152464	4.98068193235426	0.996136386470851	0.597398007160198
ENSG00000152465	2.78176805614737	0.556353611229473	0.926287500534251
ENSG00000152467	2.2267887236294	0.44535774472588	0.511322116085607
ENSG00000152475	2.73835903751386	0.547671807502771	0.235196027203632
ENSG00000152484	0.358044450886738	0.0716088901773476	0.873197014853083
ENSG00000152492	2.81677730080222	0.563355460160444	0.628192834953447
ENSG00000152495	1.84505514808859	0.369011029617718	0.372394313813846
ENSG00000152503	0.969480367640289	0.193896073528058	0.128825760497968
ENSG00000152518	0.971211215239553	0.194242243047911	0.599602585376491
ENSG00000152520	0.982605990889736	0.196521198177947	0.223720403020779
ENSG00000152556	2.57906253307139	0.515812506614277	0.473400296323354
ENSG00000152558	1.7502029713554	0.350040594271081	0.943277218646703
ENSG00000152580	0.00807967073994858	0.00161593414798972	0.432796987333396
ENSG00000152582	0.682567888482049	0.13651357769641	0.680834764806401
ENSG00000152583	3.93594841063987	0.787189682127974	0.300369614695944
ENSG00000152591	4.20636554029388	0.841273108058776	0.135242396798289
ENSG00000152592	0.0694839484527913	0.0138967896905583	0.972657275025468
ENSG00000152595	0.462585748453847	0.0925171496907694	0.245937156291414
ENSG00000152601	3.23848839471854	0.647697678943709	0.0301948188494833
ENSG00000152611	1.98599910404113	0.397199820808225	0.744782144805651
ENSG00000152620	2.69865343638298	0.539730687276595	0.476715627828499
ENSG00000152642	1.3134593089696	0.26269186179392	0.135715392044583
ENSG00000152661	4.15199023285362	0.830398046570723	0.369134956153885
ENSG00000152669	4.2352304122997	0.84704608245994	0.185503775599955
ENSG00000152670	3.72477411388022	0.744954822776045	0.726800581810442
ENSG00000152672	1.16656254179611	0.233312508359222	0.75258255670944
ENSG00000152683	4.80299807655209	0.960599615310417	0.256243416864137
ENSG00000152684	0.80391574360428	0.160783148720856	0.766871465898794
ENSG00000152689	4.60232735240547	0.920465470481094	0.451795832000466
ENSG00000152700	2.64647095455848	0.529294190911696	0.802778711888913
ENSG00000152749	0.0339101042642841	0.00678202085285683	0.204717017940795
ENSG00000152760	0.46431598367799	0.0928631967355979	0.950173290338696
ENSG00000152763	3.7735229060648	0.75470458121296	0.300590297986361
ENSG00000152766	3.91266204435649	0.782532408871298	0.713881385700927
ENSG00000152767	1.82208944056289	0.364417888112578	0.995666687984871
ENSG00000152778	4.66139008367114	0.932278016734229	0.21116537283351
ENSG00000152779	0.58339590156456	0.116679180312912	0.698175139838102
ENSG00000152782	2.12895982205356	0.425791964410711	0.287112751103161
ENSG00000152784	0.896529308196317	0.179305861639263	0.956374274539575
ENSG00000152785	2.93590354113079	0.587180708226159	0.751988013090254
ENSG00000152795	3.0459937459656	0.609198749193119	0.582506118492198
ENSG00000152804	0.767719543613228	0.153543908722646	0.874827297422864
ENSG00000152818	1.74919527438709	0.349839054877418	0.595890796383184
ENSG00000152822	4.95988183527143	0.991976367054286	0.0367277073703922
ENSG00000152894	3.09598678211046	0.619197356422091	0.0312247927808962
ENSG00000152904	4.48664717443888	0.897329434887776	0.693433695063232
ENSG00000152910	3.44257503876697	0.688515007753394	0.185133843354084
ENSG00000152932	3.13051772064933	0.626103544129867	0.316338353257078
ENSG00000152936	1.56639820427118	0.313279640854235	0.296183114798926
ENSG00000152939	1.23657453661879	0.247314907323757	0.435698975189029
ENSG00000152942	1.95192008767411	0.390384017534821	0.518266699793462
ENSG00000152944	2.6646115814677	0.53292231629354	0.449250007120507
ENSG00000152952	3.57228774328576	0.714457548657151	0.743943888341759
ENSG00000152953	1.56999962219702	0.313999924439404	0.319412163533518
ENSG00000152954	3.69758417834241	0.739516835668482	0.409443362660095
ENSG00000152969	4.63583537256804	0.927167074513609	0.348154269649904
ENSG00000152977	1.28153412018356	0.256306824036713	0.37010582764446
ENSG00000152990	0.103978416524977	0.0207956833049953	0.881527601375381
ENSG00000153002	3.35725867932343	0.671451735864686	0.111285810097477
ENSG00000153006	4.29573847694284	0.859147695388567	0.529649586195542
ENSG00000153012	1.836142053144	0.3672284106288	0.759338869807494
ENSG00000153015	1.50303003229152	0.300606006458304	0.626496238775546
ENSG00000153037	1.21213721937206	0.242427443874412	0.489463499773933
ENSG00000153044	2.73559908532378	0.547119817064755	0.652565203537595
ENSG00000153046	4.71861088920892	0.943722177841784	0.644504553722459
ENSG00000153048	4.77320196737015	0.95464039347403	0.600977580595691
ENSG00000153060	0.151102520331905	0.0302205040663811	0.329442035674653
ENSG00000153064	1.40662774500337	0.281325549000673	0.432834987360588
ENSG00000153066	3.33662452871691	0.667324905743382	0.0777616321839502
ENSG00000153071	3.88670913565706	0.777341827131413	0.821050702702317
ENSG00000153086	2.55001942781186	0.510003885562371	0.533399888020847
ENSG00000153093	1.76070129554483	0.352140259108967	0.257790959678517
ENSG00000153094	3.25137860824638	0.650275721649276	0.406866631691077
ENSG00000153107	0.0470725533732365	0.0094145106746473	0.646668156409393
ENSG00000153113	2.35706983396211	0.471413966792422	0.330882332050881
ENSG00000153130	2.97098765617637	0.594197531235274	0.711805582746743
ENSG00000153132	4.07638804088798	0.815277608177596	0.421594952897179
ENSG00000153140	1.06669179480868	0.213338358961736	0.629826820131661
ENSG00000153147	0.552275970189213	0.110455194037843	0.91213567453056
ENSG00000153157	3.86395741945363	0.772791483890726	0.513510383173284
ENSG00000153162	2.00610095609358	0.401220191218716	0.352862562953147
ENSG00000153165	3.44605244874299	0.689210489748599	0.509580746897497
ENSG00000153179	2.39713007752649	0.479426015505299	0.290617511661938
ENSG00000153187	2.80357399278957	0.560714798557915	0.105589924128816
ENSG00000153201	2.27216698313693	0.454433396627386	0.227243251349622
ENSG00000153207	2.85238457981247	0.570476915962493	0.948637441892398
ENSG00000153208	2.3990777552715	0.479815551054299	0.0377225628183716
ENSG00000153214	4.3232647030837	0.864652940616741	0.231864271052327
ENSG00000153230	4.29637109125492	0.859274218250984	0.455001432856494
ENSG00000153233	1.54234752805301	0.308469505610602	0.896730286783728
ENSG00000153234	1.34028754395722	0.268057508791444	0.326538341775306
ENSG00000153237	3.27036312677526	0.654072625355053	0.711338181426537
ENSG00000153246	2.56646855910114	0.513293711820227	0.654826826197946
ENSG00000153250	1.53683700821881	0.307367401643762	0.865817899576053
ENSG00000153253	4.88763560196866	0.977527120393732	0.701696030496994
ENSG00000153283	4.37258609394818	0.874517218789636	0.111026873367389
ENSG00000153291	1.92661288104769	0.385322576209539	0.530904467723352
ENSG00000153292	4.37885034759334	0.875770069518667	0.99185982700058
ENSG00000153294	0.125879666760236	0.0251759333520473	0.497322114286366
ENSG00000153303	0.518450620723172	0.103690124144634	0.560878633747703
ENSG00000153310	1.22880537130625	0.245761074261251	0.991641474074977
ENSG00000153317	1.44667127978565	0.28933425595713	0.726109321779397
ENSG00000153339	2.28304244225264	0.456608488450529	0.250419808683876
ENSG00000153347	1.48661765519587	0.297323531039173	0.703160863601358
ENSG00000153391	0.796486387016509	0.159297277403302	0.718302263058171
ENSG00000153395	2.08633403582886	0.417266807165773	0.93575853791036
ENSG00000153404	4.19879969572588	0.839759939145177	0.200397840816693
ENSG00000153406	0.0113304745745529	0.00226609491491059	0.80153539877215
ENSG00000153443	0.414559701386179	0.0829119402772359	0.29984873617532
ENSG00000153446	4.27777232907276	0.855554465814551	0.42252037642393
ENSG00000153485	1.58868847478588	0.317737694957175	0.0962818248651246
ENSG00000153487	3.03174927444514	0.606349854889029	0.875095811781181
ENSG00000153495	0.181793696250896	0.0363587392501792	0.321555565998836
ENSG00000153531	2.96479383698873	0.592958767397747	0.483925942204173
ENSG00000153561	0.229837713680138	0.0459675427360276	0.13650449798786
ENSG00000153563	4.83364606641351	0.966729213282702	0.387738176938079
ENSG00000153574	3.09405843229071	0.618811686458142	0.180226362746835
ENSG00000153707	0.782653511257472	0.156530702251494	0.842785543924395
ENSG00000153714	4.0026180656739	0.80052361313478	0.926507611778055
ENSG00000153721	0.823199825972441	0.164639965194488	0.588712733341173
ENSG00000153767	4.24675129234383	0.849350258468766	0.315342138229827
ENSG00000153774	1.06593830657505	0.21318766131501	0.539419647874554
ENSG00000153779	1.91774575425793	0.383549150851587	0.870880971260816
ENSG00000153786	1.37901188667943	0.275802377335887	0.75106662083864
ENSG00000153789	2.85371569284901	0.570743138569801	0.888041931407128
ENSG00000153802	1.58878360943865	0.317756721887729	0.5669645812898
ENSG00000153814	3.47943296124562	0.695886592249125	0.265356760745939
ENSG00000153820	0.44032271319804	0.088064542639608	0.526037049411561
ENSG00000153822	1.53540702131945	0.307081404263889	0.728143537650639
ENSG00000153823	3.24935679954237	0.649871359908473	0.320974237103442
ENSG00000153827	1.2985852614385	0.2597170522877	0.78420222838935
ENSG00000153879	3.43205238208238	0.686410476416476	0.646477803548358
ENSG00000153885	4.88450193568373	0.976900387136746	0.0666140521674681
ENSG00000153896	0.186129530995353	0.0372259061990705	0.470334553027144
ENSG00000153898	2.37833209095242	0.475666418190483	0.214688488831336
ENSG00000153902	4.36475458089359	0.872950916178719	0.931832766058233
ENSG00000153904	3.81781543973895	0.763563087947789	0.675183022786551
ENSG00000153914	2.16276305053842	0.432552610107685	0.48505141572347
ENSG00000153922	0.292148753454488	0.0584297506908976	0.164479335998378
ENSG00000153930	1.45944325159063	0.291888650318127	0.69610531912342
ENSG00000153933	4.878719825176	0.975743965035201	0.9309719266321
ENSG00000153936	3.09114301648535	0.61822860329707	0.127358026352963
ENSG00000153944	3.32947930626226	0.665895861252453	0.828509871798891
ENSG00000153956	2.94558284236144	0.589116568472287	0.0229734832232594
ENSG00000153975	4.67718040631549	0.935436081263097	0.316752420511047
ENSG00000153976	0.269648606259953	0.0539297212519905	0.456749360017076
ENSG00000153989	2.59162252174286	0.518324504348572	0.349166653330428
ENSG00000153993	4.99606404445946	0.999212808891891	0.435051310317195
ENSG00000154001	2.64139368344995	0.528278736689989	0.193236483391357
ENSG00000154016	2.04545364832081	0.409090729664162	0.519539979023614
ENSG00000154025	4.30024515682837	0.860049031365674	0.118498166496447
ENSG00000154027	1.51295369125356	0.302590738250713	0.887028594752873
ENSG00000154040	3.73864866818492	0.747729733636983	0.142675857776802
ENSG00000154059	2.61613962439943	0.523227924879887	0.523254162053075
ENSG00000154065	3.53688409501713	0.707376819003427	0.905081741635689
ENSG00000154079	1.74093214744757	0.348186429489514	0.527843193424628
ENSG00000154080	2.81471922555539	0.562943845111078	0.355020562012672
ENSG00000154096	0.036198285359472	0.0072396570718944	0.0878550657138435
ENSG00000154099	3.36728465032899	0.673456930065798	0.0787974980073118
ENSG00000154102	2.61842320309338	0.523684640618676	0.873143183440009
ENSG00000154114	3.62094448495285	0.72418889699057	0.00856142122921469
ENSG00000154124	0.416719925607319	0.0833439851214638	0.492078367827234
ENSG00000154127	1.59224812614551	0.318449625229101	0.775566362343163
ENSG00000154134	2.53378736331466	0.506757472662932	0.587827573639344
ENSG00000154146	1.43266667742029	0.286533335484058	0.902157991332124
ENSG00000154153	1.9166760112673	0.38333520225346	0.721995139907965
ENSG00000154162	2.06734759870331	0.413469519740661	0.204911167101042
ENSG00000154165	3.05352195767082	0.610704391534164	0.954810711585771
ENSG00000154174	2.59944688319216	0.519889376638432	0.81924239451432
ENSG00000154175	3.34730009623436	0.669460019246872	0.781273031479986
ENSG00000154188	2.94167176037402	0.588334352074805	0.547979075564947
ENSG00000154217	4.04743937875758	0.809487875751516	0.693422584077198
ENSG00000154222	0.0810817535852336	0.0162163507170467	0.807500970016923
ENSG00000154227	4.68902126963794	0.937804253927588	0.475618581769372
ENSG00000154229	2.84981234680483	0.569962469360967	0.761685141422448
ENSG00000154237	3.92496912763761	0.784993825527521	0.899195256484334
ENSG00000154240	2.23580429198221	0.447160858396443	0.0350825355827661
ENSG00000154252	4.96881140623042	0.993762281246085	0.517752525473683
ENSG00000154258	1.95570226094938	0.391140452189875	0.030357502932837
ENSG00000154263	1.37939132750154	0.275878265500307	0.901964368803951
ENSG00000154265	0.299519802367304	0.0599039604734608	0.632237086941081
ENSG00000154269	3.86829897896098	0.773659795792197	0.214699105597806
ENSG00000154274	3.14457536426441	0.628915072852881	0.894391752426131
ENSG00000154277	2.86746507109911	0.573493014219822	0.27984521551336
ENSG00000154305	1.42328009834778	0.284656019669555	0.434179084708453
ENSG00000154309	1.09581460744922	0.219162921489844	0.672995134237292
ENSG00000154310	2.65396726070521	0.530793452141041	0.56023245831514
ENSG00000154319	4.33582969737587	0.867165939475174	0.05146347809505
ENSG00000154330	4.65569785824921	0.931139571649842	0.985364167437172
ENSG00000154358	3.04379224811749	0.608758449623499	0.549188069046084
ENSG00000154359	4.55739551996868	0.911479103993737	0.219839062582622
ENSG00000154370	1.96466242523754	0.392932485047508	0.904031910216431
ENSG00000154380	4.56877763023285	0.91375552604657	0.925041592866181
ENSG00000154429	4.14518132452828	0.829036264905655	0.172500792659298
